transaction_id,hour,amount,hist_avg_amount,amount_ratio,account_age_days,n_tx_last_24h,distance_from_home_km,is_foreign,merchant_category,is_fraud
T707671,9,39.95,29.54,1.35,2623,1,7.6,0,online,0
T707672,12,132.61,32.97,4.02,668,4,0.9,0,restaurant,0
T707673,9,18.63,6.07,3.07,2174,2,1.1,0,restaurant,0
T707674,10,26.67,18.24,1.46,1947,3,8.1,0,grocery,0
T707675,6,129.49,67.59,1.92,998,4,22.4,0,grocery,0
T707676,13,138.42,36.17,3.83,1878,1,4.1,0,grocery,0
T707677,5,17.47,29.31,0.6,1365,2,4.3,0,fuel,0
T707678,21,3.13,51.63,0.06,1392,4,0.9,0,grocery,0
T707679,15,32.15,23.49,1.37,1170,2,0.1,0,travel,0
T707680,7,35.32,13.6,2.6,1933,1,17.3,0,electronics,0
T707681,19,75.1,10.52,7.14,2450,5,1.0,1,travel,1
T707682,16,100.56,14.65,6.86,998,1,1.0,0,fuel,0
T707683,1,69.99,42.28,1.66,2935,4,1.2,0,grocery,0
T707684,14,19.54,47.69,0.41,1960,4,1.6,0,fuel,0
T707685,7,33.25,44.31,0.75,592,1,0.5,0,grocery,0
T707686,20,107.58,53.47,2.01,270,2,26.1,0,restaurant,0
T707687,3,99.45,25.96,3.83,939,4,44.5,0,restaurant,0
T707688,4,197.25,17.97,10.98,217,6,1.5,1,online,1
T707689,19,13.78,31.52,0.44,2104,4,7.2,0,grocery,0
T707690,18,38.49,32.05,1.2,535,3,5.6,0,restaurant,0
T707691,12,67.88,59.46,1.14,2090,4,8.4,1,restaurant,0
T707692,4,9.11,29.46,0.31,573,2,4.9,1,electronics,0
T707693,20,210.84,59.24,3.56,1713,5,10.3,0,grocery,0
T707694,0,19.35,34.21,0.57,2115,1,18.2,0,restaurant,0
T707695,22,17.03,19.53,0.87,641,4,16.8,0,grocery,0
T707696,19,83.14,16.95,4.91,1894,3,6.9,0,grocery,0
T707697,17,65.97,9.48,6.96,2235,2,12.5,0,grocery,0
T707698,0,56.52,33.66,1.68,1069,2,47.7,0,grocery,0
T707699,2,29.83,23.45,1.27,2478,5,12.9,0,fuel,1
T707700,11,93.27,41.09,2.27,1969,1,25.0,0,electronics,0
T707701,8,9.02,27.95,0.32,1396,2,5.7,1,grocery,0
T707702,2,25.39,23.83,1.07,412,2,8.2,0,electronics,0
T707703,10,8.21,20.62,0.4,1066,2,13.5,0,restaurant,0
T707704,11,42.93,20.84,2.06,881,3,1.3,0,electronics,0
T707705,20,11.38,53.06,0.21,2228,4,14.0,0,electronics,0
T707706,17,22.51,25.98,0.87,570,4,2.9,1,restaurant,0
T707707,0,51.69,39.61,1.3,2610,6,11.6,0,restaurant,0
T707708,3,11.66,17.75,0.66,1396,1,6.6,0,restaurant,0
T707709,21,16.47,37.12,0.44,1448,4,5.4,0,online,0
T707710,21,20.79,43.43,0.48,1386,7,16.1,0,fuel,0
T707711,1,16.11,13.3,1.21,1165,3,11.8,0,electronics,0
T707712,7,81.55,50.78,1.61,2696,3,2.6,0,restaurant,0
T707713,15,32.43,22.51,1.44,110,4,5.9,0,online,0
T707714,11,22.54,13.18,1.71,931,4,17.4,0,online,0
T707715,4,40.63,29.67,1.37,2122,5,8.6,0,grocery,0
T707716,9,6.67,29.05,0.23,1375,8,11.8,0,online,0
T707717,9,9.93,26.79,0.37,597,5,1.9,0,grocery,0
T707718,13,21.33,46.82,0.46,1602,2,1.1,0,electronics,0
T707719,13,10.32,29.04,0.36,981,3,17.5,1,online,0
T707720,16,23.38,32.97,0.71,1054,2,3.8,0,online,0
T707721,13,2.74,12.36,0.22,70,2,15.5,0,grocery,0
T707722,19,43.55,31.17,1.4,2581,6,16.4,0,atm,0
T707723,22,51.7,22.99,2.25,97,3,1.2,0,travel,0
T707724,11,31.56,31.94,0.99,2331,2,31.1,0,fuel,0
T707725,2,8.78,48.58,0.18,2035,4,2.5,0,grocery,0
T707726,23,11.81,55.63,0.21,773,6,7.7,0,travel,0
T707727,14,260.27,16.9,15.4,424,2,1.7,0,grocery,0
T707728,11,524.53,38.38,13.67,1781,1,3.3,0,travel,0
T707729,12,85.61,32.04,2.67,1969,3,8.1,0,fuel,0
T707730,12,341.22,18.3,18.65,315,3,11.1,0,atm,0
T707731,18,20.84,34.21,0.61,81,3,6.5,0,fuel,0
T707732,9,6.73,58.81,0.11,2603,4,12.3,0,grocery,0
T707733,20,35.01,105.86,0.33,823,2,20.8,0,grocery,0
T707734,18,8.49,27.89,0.3,2313,1,9.6,0,online,0
T707735,15,12.85,45.45,0.28,1024,2,14.4,0,online,0
T707736,5,5.42,44.81,0.12,873,3,5.3,0,electronics,0
T707737,10,38.18,33.61,1.14,1282,1,11.6,0,grocery,0
T707738,15,58.15,34.35,1.69,1998,4,0.0,1,restaurant,0
T707739,3,11.87,17.03,0.7,2345,1,1.0,0,fuel,0
T707740,6,8.15,26.75,0.3,223,3,1.4,0,grocery,0
T707741,18,6.12,30.79,0.2,2360,4,9.2,0,grocery,0
T707742,6,21.39,27.51,0.78,259,3,4.9,0,grocery,0
T707743,11,64.59,54.2,1.19,806,7,32.7,0,online,0
T707744,21,15.91,23.49,0.68,1388,1,20.5,0,travel,0
T707745,22,23.16,27.95,0.83,1350,4,3.5,0,electronics,0
T707746,0,11.37,47.83,0.24,1104,2,12.1,0,grocery,0
T707747,12,16.54,26.97,0.61,1098,4,4.6,0,grocery,0
T707748,23,6.57,59.57,0.11,998,6,6.5,0,electronics,0
T707749,15,20.77,27.66,0.75,230,5,2.3,0,travel,0
T707750,0,263.19,27.61,9.53,2717,1,3.6,1,grocery,1
T707751,11,7.41,40.36,0.18,410,4,6.8,0,online,0
T707752,4,11.77,41.19,0.29,246,6,8.7,0,travel,0
T707753,8,36.33,33.77,1.08,1273,1,7.9,0,restaurant,0
T707754,21,35.54,12.31,2.89,1141,0,5.9,0,online,0
T707755,7,39.25,38.0,1.03,1357,2,5.5,0,grocery,0
T707756,8,24.55,40.56,0.61,2103,3,9.1,0,online,0
T707757,9,300.99,26.2,11.49,643,4,6.3,0,online,0
T707758,21,17.97,15.13,1.19,676,3,3.3,0,restaurant,0
T707759,19,52.69,14.94,3.53,810,5,1.7,0,grocery,0
T707760,12,1.0,31.61,0.03,2918,1,8.9,0,fuel,0
T707761,9,21.95,59.82,0.37,126,4,13.3,1,grocery,0
T707762,20,19.97,33.87,0.59,1618,1,5.7,0,grocery,0
T707763,14,23.61,37.84,0.62,2771,1,2.6,0,electronics,0
T707764,19,17.48,64.4,0.27,2406,2,15.6,0,atm,0
T707765,7,65.88,16.21,4.06,673,6,3.5,0,online,0
T707766,8,101.67,41.97,2.42,1405,2,1.2,0,electronics,1
T707767,21,55.62,29.03,1.92,891,1,5.0,0,electronics,0
T707768,0,119.42,12.21,9.78,2847,4,0.1,0,grocery,0
T707769,21,37.99,62.14,0.61,877,2,3.1,0,restaurant,0
T707770,16,82.2,23.06,3.56,2270,0,7.9,0,online,0
T707771,3,36.07,47.82,0.75,1728,3,7.2,0,restaurant,0
T707772,3,26.41,25.55,1.03,1863,2,10.2,0,restaurant,0
T707773,21,52.78,26.38,2.0,972,3,2.3,0,online,0
T707774,2,67.36,35.97,1.87,2419,3,1.8,0,grocery,0
T707775,7,83.58,13.72,6.09,239,6,0.2,0,atm,0
T707776,5,16.25,23.55,0.69,1574,3,4.5,0,electronics,0
T707777,12,40.8,14.18,2.88,1718,4,0.2,0,online,0
T707778,19,79.82,30.96,2.58,2950,3,6.1,0,online,1
T707779,20,163.95,32.73,5.01,2027,3,1.8,0,restaurant,0
T707780,8,7.6,12.71,0.6,246,3,0.9,0,restaurant,0
T707781,4,66.57,17.24,3.86,2093,1,9.2,0,restaurant,0
T707782,19,10.57,40.02,0.26,906,4,14.8,0,online,0
T707783,5,24.71,37.03,0.67,135,3,0.2,0,grocery,0
T707784,21,5.28,23.69,0.22,680,1,4.0,0,grocery,0
T707785,11,96.67,34.74,2.78,678,3,10.0,0,online,0
T707786,7,80.52,21.59,3.73,2426,1,4.5,0,fuel,0
T707787,23,290.82,24.23,12.0,203,4,19.1,0,grocery,0
T707788,5,37.02,39.81,0.93,795,2,2.1,0,atm,0
T707789,8,26.29,64.68,0.41,1629,2,5.3,0,electronics,0
T707790,13,104.39,53.12,1.97,986,1,5.6,0,fuel,0
T707791,20,62.15,25.35,2.45,1401,2,6.7,0,electronics,0
T707792,22,38.1,29.65,1.28,2883,2,10.6,0,grocery,0
T707793,13,114.3,54.79,2.09,782,3,13.3,0,fuel,0
T707794,13,30.73,13.8,2.23,554,2,16.9,0,online,0
T707795,18,32.54,61.56,0.53,1609,3,9.7,0,grocery,0
T707796,16,31.82,45.08,0.71,1923,2,18.5,0,online,0
T707797,9,27.92,63.73,0.44,321,2,9.0,0,atm,0
T707798,3,44.98,47.45,0.95,791,4,3.2,0,fuel,0
T707799,19,15.24,38.82,0.39,2626,2,0.1,0,restaurant,0
T707800,0,15.89,13.05,1.22,1621,4,8.9,0,grocery,0
T707801,17,13.42,15.6,0.86,230,3,1.9,0,online,0
T707802,19,13.87,45.29,0.31,825,2,1.5,1,travel,0
T707803,12,19.84,43.52,0.46,1978,2,7.8,0,online,0
T707804,5,43.74,19.04,2.3,319,2,6.8,0,grocery,0
T707805,11,26.68,59.15,0.45,491,2,7.4,0,online,0
T707806,8,78.38,25.75,3.04,823,5,3.3,0,online,0
T707807,1,57.76,24.95,2.32,493,1,0.8,0,online,0
T707808,23,45.51,20.1,2.26,977,1,5.3,0,restaurant,0
T707809,21,133.25,48.17,2.77,240,6,15.7,0,online,0
T707810,11,13.14,50.36,0.26,1700,2,0.1,0,grocery,0
T707811,12,162.9,42.49,3.83,1515,3,3.1,0,online,0
T707812,2,49.87,42.78,1.17,392,2,9.0,0,online,0
T707813,17,212.52,28.92,7.35,2540,4,0.0,0,travel,0
T707814,14,53.45,41.93,1.27,1707,4,13.1,0,grocery,0
T707815,14,27.65,49.55,0.56,575,1,1.2,0,restaurant,0
T707816,14,15.63,11.58,1.35,1208,2,7.0,0,atm,0
T707817,16,7.31,27.66,0.26,846,4,10.6,0,restaurant,0
T707818,10,26.53,31.56,0.84,1208,1,35.1,0,online,0
T707819,20,98.5,61.67,1.6,2170,5,18.1,0,grocery,0
T707820,4,38.86,35.49,1.09,709,4,7.6,0,fuel,0
T707821,10,23.01,27.36,0.84,1949,3,0.1,0,travel,0
T707822,17,19.28,14.59,1.32,2035,5,5.7,0,electronics,0
T707823,12,19.2,52.57,0.37,1750,4,17.2,0,electronics,0
T707824,14,12.15,41.69,0.29,2321,2,2.5,1,online,0
T707825,7,17.51,39.45,0.44,1541,3,1.3,0,fuel,0
T707826,8,29.5,64.07,0.46,2645,2,4.7,0,fuel,0
T707827,7,17.53,63.37,0.28,1584,5,4.7,0,online,0
T707828,21,36.74,14.27,2.57,2062,0,5.0,0,restaurant,0
T707829,21,24.34,52.14,0.47,364,2,20.1,0,online,0
T707830,20,33.43,28.56,1.17,428,4,10.1,0,fuel,0
T707831,10,72.96,19.76,3.69,570,1,19.4,0,online,0
T707832,2,17.13,11.15,1.54,1395,1,13.5,0,grocery,0
T707833,22,29.76,38.21,0.78,1333,6,5.0,0,travel,0
T707834,7,51.91,31.7,1.64,551,2,4.1,0,grocery,0
T707835,12,174.25,28.61,6.09,577,4,4.4,0,electronics,0
T707836,10,51.9,15.82,3.28,678,0,16.1,0,grocery,0
T707837,15,3.81,18.6,0.2,2233,5,9.5,1,fuel,0
T707838,2,76.36,27.21,2.81,2985,0,16.0,0,online,0
T707839,22,25.21,30.02,0.84,1746,3,5.9,0,electronics,0
T707840,6,50.95,29.48,1.73,1991,3,0.0,0,online,0
T707841,9,90.64,39.74,2.28,2095,3,8.8,0,electronics,0
T707842,22,40.72,25.1,1.62,120,0,1.4,0,grocery,0
T707843,3,153.1,16.76,9.13,2576,0,11.0,0,travel,0
T707844,16,63.91,12.01,5.32,622,2,20.9,0,electronics,0
T707845,1,8.83,24.59,0.36,2840,5,0.8,0,atm,0
T707846,18,41.19,14.82,2.78,179,0,2.7,1,fuel,0
T707847,5,22.21,31.04,0.72,2280,1,7.9,0,online,0
T707848,10,9.79,42.44,0.23,2434,7,18.7,0,electronics,0
T707849,19,50.12,20.74,2.42,476,4,3.0,0,grocery,0
T707850,17,38.93,18.95,2.05,813,2,7.4,0,online,0
T707851,5,33.22,11.04,3.01,1235,5,6.8,0,online,0
T707852,22,18.72,31.32,0.6,2450,8,11.1,0,electronics,0
T707853,12,66.57,29.61,2.25,2319,3,6.3,0,restaurant,0
T707854,6,15.39,26.46,0.58,1282,2,3.9,0,grocery,0
T707855,0,37.35,47.19,0.79,136,4,11.4,1,travel,0
T707856,21,25.51,38.81,0.66,1683,5,22.0,0,travel,0
T707857,7,6.46,29.76,0.22,1978,0,13.8,0,fuel,0
T707858,20,14.68,38.34,0.38,1752,2,3.7,0,online,0
T707859,5,39.52,42.93,0.92,1472,6,1.4,0,grocery,0
T707860,18,95.12,18.18,5.23,1642,1,0.7,0,grocery,0
T707861,3,28.06,32.13,0.87,1837,5,9.0,0,online,0
T707862,4,11.43,52.47,0.22,1223,1,1.9,0,grocery,0
T707863,5,12.55,37.5,0.33,1655,4,5.5,0,electronics,0
T707864,5,16.14,27.24,0.59,208,8,0.8,0,grocery,0
T707865,13,26.43,17.23,1.53,678,1,2.6,0,grocery,0
T707866,22,67.75,62.69,1.08,1208,4,8.8,0,grocery,0
T707867,20,40.2,30.37,1.32,2075,3,16.5,0,grocery,0
T707868,6,26.25,27.63,0.95,1208,3,9.4,0,online,0
T707869,9,25.4,19.07,1.33,2932,3,10.3,1,restaurant,0
T707870,21,95.95,69.22,1.39,2419,2,34.9,0,restaurant,0
T707871,5,6.07,17.59,0.35,910,1,10.7,0,grocery,0
T707872,1,90.7,30.26,3.0,1245,4,1.0,0,atm,0
T707873,13,17.78,36.57,0.49,234,1,10.0,0,grocery,0
T707874,18,57.18,25.76,2.22,943,3,10.3,0,restaurant,0
T707875,9,67.79,43.03,1.58,648,3,6.1,0,online,0
T707876,13,370.91,15.82,23.45,2360,4,3.3,0,grocery,1
T707877,14,271.26,17.96,15.1,789,2,8.1,0,grocery,0
T707878,11,53.47,38.74,1.38,975,2,16.0,0,fuel,0
T707879,18,6.13,38.01,0.16,440,4,1.1,0,restaurant,0
T707880,22,6.61,40.72,0.16,1873,6,5.3,0,fuel,0
T707881,0,4.14,64.51,0.06,940,3,6.6,0,grocery,0
T707882,19,22.0,40.32,0.55,1910,4,2.1,0,grocery,0
T707883,15,13.64,22.39,0.61,218,1,0.2,0,restaurant,0
T707884,10,63.26,35.27,1.79,1925,1,9.1,0,grocery,0
T707885,9,37.79,42.07,0.9,1526,3,4.6,0,atm,0
T707886,12,130.87,29.48,4.44,1721,2,3.0,0,restaurant,0
T707887,17,12.06,100.23,0.12,1158,5,22.7,0,grocery,0
T707888,13,73.21,24.76,2.96,1910,2,0.1,0,electronics,0
T707889,13,32.09,24.12,1.33,2270,1,18.1,0,electronics,0
T707890,5,63.62,20.18,3.15,2736,5,5.6,0,online,0
T707891,10,112.4,73.79,1.52,2785,3,1.2,0,online,0
T707892,10,19.18,26.61,0.72,1710,4,2.6,0,electronics,0
T707893,1,6.83,76.51,0.09,964,3,26.8,0,travel,0
T707894,15,16.91,57.69,0.29,2932,3,10.7,0,restaurant,0
T707895,12,27.0,55.39,0.49,1119,2,0.4,0,grocery,0
T707896,10,2.38,28.6,0.08,1276,3,5.2,0,grocery,0
T707897,23,15.57,43.4,0.36,2257,3,3.9,0,online,0
T707898,4,17.99,108.34,0.17,630,2,10.1,0,online,0
T707899,12,226.75,41.41,5.48,1330,2,9.5,0,restaurant,0
T707900,11,24.41,19.28,1.27,823,5,2.1,0,grocery,0
T707901,19,13.53,26.28,0.51,2468,2,52.6,0,online,0
T707902,1,23.06,29.85,0.77,309,1,28.9,1,restaurant,0
T707903,14,13.96,19.96,0.7,2484,7,13.4,0,travel,0
T707904,23,42.27,36.41,1.16,608,4,0.5,0,grocery,0
T707905,15,18.84,26.0,0.72,2958,0,6.4,0,travel,0
T707906,18,8.07,32.52,0.25,1478,3,28.4,0,fuel,0
T707907,22,57.93,62.37,0.93,2754,3,6.7,0,online,0
T707908,7,62.45,28.5,2.19,2266,3,5.8,0,travel,0
T707909,21,130.52,20.24,6.45,542,4,2.0,0,fuel,0
T707910,15,28.4,25.63,1.11,2309,2,10.2,0,electronics,0
T707911,13,15.91,115.8,0.14,2609,0,0.3,0,electronics,0
T707912,3,21.75,36.01,0.6,2207,5,0.4,0,electronics,0
T707913,2,154.11,18.43,8.36,1854,0,4.4,0,restaurant,1
T707914,13,4.67,27.7,0.17,888,8,4.1,0,grocery,0
T707915,2,13.05,53.13,0.25,743,1,4.4,0,online,0
T707916,22,9.33,57.4,0.16,411,3,2.2,0,grocery,0
T707917,9,23.78,25.55,0.93,145,3,9.6,0,grocery,0
T707918,12,38.97,25.4,1.53,1164,3,5.8,0,online,0
T707919,21,42.21,38.78,1.09,2811,2,0.7,0,travel,0
T707920,2,70.91,24.13,2.94,2057,2,7.1,0,online,0
T707921,11,18.35,38.14,0.48,594,7,25.4,0,grocery,0
T707922,0,47.34,17.02,2.78,2927,2,39.8,0,travel,0
T707923,8,12.16,33.81,0.36,1091,6,0.9,0,online,0
T707924,0,43.6,79.64,0.55,1067,4,13.2,0,grocery,0
T707925,13,52.67,14.11,3.73,325,2,2.7,0,online,0
T707926,16,4.76,26.47,0.18,904,4,8.1,0,electronics,0
T707927,18,29.02,24.47,1.19,1858,3,0.3,0,travel,0
T707928,23,12.38,24.88,0.5,2038,1,0.8,1,grocery,0
T707929,0,13.15,34.71,0.38,2270,2,1.6,0,online,0
T707930,21,40.04,43.32,0.92,2964,4,0.1,0,online,0
T707931,7,38.56,44.41,0.87,1181,4,0.0,0,online,0
T707932,1,14.29,48.17,0.3,2822,1,4.1,0,electronics,0
T707933,2,35.18,28.95,1.22,918,1,3.1,0,online,0
T707934,10,10.48,20.35,0.51,1216,3,5.8,0,restaurant,0
T707935,17,8.45,31.08,0.27,2181,0,19.9,0,restaurant,0
T707936,4,98.29,41.14,2.39,2113,5,3.3,0,fuel,0
T707937,21,64.25,26.61,2.41,2120,5,4.8,0,grocery,0
T707938,9,35.84,14.06,2.55,2126,2,17.6,0,restaurant,0
T707939,21,190.77,30.04,6.35,241,3,2.1,0,electronics,0
T707940,11,50.93,103.59,0.49,1360,1,19.1,0,grocery,0
T707941,22,47.39,55.37,0.86,1411,6,0.5,0,grocery,0
T707942,21,2.21,71.8,0.03,1058,9,2.6,0,atm,0
T707943,3,21.5,19.76,1.09,2043,6,10.7,0,grocery,0
T707944,1,23.78,23.98,0.99,38,5,25.9,0,restaurant,0
T707945,11,44.82,25.15,1.78,1463,2,13.7,0,travel,0
T707946,4,43.6,17.75,2.46,2325,5,2.4,0,electronics,1
T707947,22,32.15,73.2,0.44,352,3,27.0,0,restaurant,0
T707948,3,70.74,62.01,1.14,373,5,18.6,0,restaurant,0
T707949,0,96.79,14.13,6.85,616,4,12.3,0,online,0
T707950,10,78.1,21.92,3.56,260,2,6.2,0,travel,0
T707951,1,74.93,17.15,4.37,2018,5,3.2,0,fuel,0
T707952,8,34.51,39.06,0.88,619,4,2.8,0,fuel,0
T707953,16,13.04,31.05,0.42,1057,0,14.7,0,grocery,0
T707954,18,17.04,37.18,0.46,2446,1,4.0,0,fuel,0
T707955,8,12.19,18.12,0.67,2076,3,11.3,0,grocery,0
T707956,15,38.41,42.97,0.89,2533,7,5.2,0,restaurant,0
T707957,22,15.06,25.17,0.6,1566,5,1.8,0,electronics,0
T707958,18,4.98,27.3,0.18,2022,4,1.0,0,grocery,0
T707959,2,18.28,48.75,0.37,1882,7,8.4,0,grocery,0
T707960,9,12.19,49.77,0.24,2353,6,20.6,0,restaurant,0
T707961,2,241.15,24.79,9.73,649,4,24.8,0,restaurant,1
T707962,5,11.11,33.7,0.33,35,4,2.4,0,grocery,0
T707963,0,89.02,17.63,5.05,778,2,32.2,0,grocery,0
T707964,17,164.92,50.62,3.26,1738,4,1.3,0,grocery,0
T707965,5,9.61,15.26,0.63,2055,0,14.0,0,grocery,0
T707966,11,44.88,51.6,0.87,1636,2,13.0,0,restaurant,0
T707967,12,18.34,19.06,0.96,1929,2,9.4,0,travel,0
T707968,16,43.47,15.01,2.9,1469,3,0.6,1,restaurant,0
T707969,4,48.69,26.79,1.82,115,5,6.1,0,grocery,0
T707970,20,54.8,55.39,0.99,670,4,0.0,0,grocery,0
T707971,1,69.46,19.75,3.52,2986,2,0.7,0,grocery,0
T707972,18,24.44,51.66,0.47,2042,3,6.7,0,restaurant,0
T707973,17,78.5,39.44,1.99,915,3,0.1,0,online,0
T707974,9,35.83,29.78,1.2,45,7,0.1,0,atm,0
T707975,18,34.25,15.08,2.27,416,2,1.2,0,travel,0
T707976,3,21.38,34.35,0.62,1195,3,2.0,0,fuel,0
T707977,16,62.82,55.25,1.14,1464,2,3.0,0,grocery,0
T707978,18,19.45,19.07,1.02,2326,2,4.9,0,online,0
T707979,15,9.83,34.12,0.29,1198,1,12.9,0,online,0
T707980,3,16.65,63.8,0.26,1820,2,2.9,0,restaurant,0
T707981,22,11.56,23.32,0.5,566,4,9.0,0,fuel,0
T707982,22,13.64,54.98,0.25,23,3,12.9,0,grocery,0
T707983,13,100.65,17.45,5.77,846,1,9.9,0,online,0
T707984,3,82.03,56.32,1.46,2516,4,23.7,0,fuel,0
T707985,16,11.0,23.16,0.47,1425,1,10.4,0,restaurant,0
T707986,2,47.62,29.48,1.62,1696,2,18.4,0,grocery,0
T707987,23,18.57,27.53,0.67,853,4,5.4,0,travel,0
T707988,7,32.07,55.5,0.58,1564,0,9.7,0,grocery,0
T707989,11,41.48,57.16,0.73,2470,2,0.8,0,grocery,0
T707990,18,89.26,35.9,2.49,924,6,0.5,0,electronics,0
T707991,15,66.85,104.51,0.64,2557,2,0.4,0,grocery,0
T707992,1,13.23,22.31,0.59,1151,5,10.5,0,electronics,0
T707993,1,80.82,11.44,7.06,2786,4,7.4,0,online,0
T707994,21,21.27,60.51,0.35,2967,3,1.6,0,grocery,0
T707995,19,113.78,28.37,4.01,1824,3,4.5,0,travel,1
T707996,4,22.37,15.85,1.41,2775,2,3.5,0,travel,0
T707997,12,15.34,18.05,0.85,38,1,1.7,0,grocery,0
T707998,15,59.16,9.72,6.09,781,4,39.5,0,grocery,0
T707999,9,91.32,24.02,3.8,283,1,1.3,1,fuel,0
T708000,12,27.59,26.53,1.04,12,1,19.7,0,fuel,0
T708001,15,16.09,20.44,0.79,97,2,18.0,0,online,0
T708002,11,18.33,31.62,0.58,2500,2,24.3,0,grocery,0
T708003,10,11.84,35.23,0.34,509,2,11.9,0,grocery,0
T708004,0,15.28,44.65,0.34,2744,1,7.6,0,restaurant,0
T708005,0,13.86,48.43,0.29,611,7,17.5,0,atm,0
T708006,8,82.04,19.32,4.25,140,4,0.5,0,fuel,0
T708007,16,261.71,12.1,21.63,1953,0,11.6,0,online,1
T708008,15,7.99,22.71,0.35,2459,3,11.5,0,online,0
T708009,16,18.36,42.25,0.43,1748,3,64.1,0,grocery,0
T708010,0,43.46,31.11,1.4,1070,3,0.8,0,grocery,1
T708011,17,3.0,25.71,0.12,2239,2,3.9,0,electronics,0
T708012,7,61.91,12.07,5.13,2377,2,2.9,0,grocery,0
T708013,3,60.38,15.5,3.9,420,5,6.5,0,grocery,0
T708014,10,136.06,53.17,2.56,1472,4,26.1,0,restaurant,0
T708015,7,3.96,20.33,0.19,886,3,10.4,0,grocery,0
T708016,9,34.56,59.48,0.58,48,5,2.1,0,online,0
T708017,16,46.67,58.89,0.79,245,2,0.4,0,electronics,0
T708018,19,4.16,21.46,0.19,389,4,12.3,0,grocery,0
T708019,7,22.84,30.8,0.74,332,2,15.6,1,fuel,0
T708020,16,26.0,7.72,3.37,432,5,37.9,0,restaurant,0
T708021,9,23.45,31.79,0.74,1712,2,0.3,1,electronics,0
T708022,15,108.16,65.02,1.66,2244,2,2.9,1,online,0
T708023,0,17.51,57.54,0.3,1167,1,28.0,0,grocery,0
T708024,12,15.43,6.36,2.43,248,0,4.1,0,grocery,0
T708025,1,57.08,37.78,1.51,2864,6,0.6,0,grocery,0
T708026,4,49.4,32.66,1.51,178,5,3.0,0,online,1
T708027,16,33.94,53.76,0.63,439,3,1.1,0,restaurant,0
T708028,0,36.31,33.36,1.09,2973,1,1.9,0,online,0
T708029,17,41.16,18.41,2.24,379,2,16.2,1,grocery,1
T708030,20,10.95,27.55,0.4,2200,3,23.8,1,travel,0
T708031,15,92.01,13.12,7.01,2816,0,4.5,0,atm,0
T708032,8,71.83,14.74,4.87,229,0,21.3,1,grocery,1
T708033,3,8.67,13.33,0.65,863,2,3.1,0,online,0
T708034,10,48.66,26.74,1.82,194,9,9.8,0,grocery,0
T708035,14,14.59,13.11,1.11,2474,5,2.5,0,online,0
T708036,2,9.58,20.86,0.46,2904,4,0.8,0,grocery,0
T708037,3,84.0,105.47,0.8,1760,0,1.3,0,grocery,0
T708038,0,14.82,34.12,0.43,1287,3,11.0,0,atm,0
T708039,22,21.74,37.85,0.57,2524,4,8.9,0,online,0
T708040,19,29.67,69.53,0.43,811,2,13.6,0,online,0
T708041,6,21.32,33.42,0.64,2455,3,19.9,0,online,0
T708042,5,7.12,17.28,0.41,2344,2,0.6,0,restaurant,0
T708043,12,126.24,38.65,3.27,1857,3,21.3,1,fuel,0
T708044,1,8.86,19.37,0.46,2950,0,0.3,0,atm,0
T708045,7,48.8,29.95,1.63,2305,1,3.3,0,grocery,0
T708046,2,17.63,20.8,0.85,1069,4,21.5,0,grocery,0
T708047,0,33.13,37.78,0.88,2017,3,1.6,0,online,0
T708048,20,79.64,9.01,8.84,2703,1,14.6,0,atm,0
T708049,11,18.42,14.36,1.28,2061,5,2.0,0,online,0
T708050,12,39.84,22.59,1.76,1197,1,8.4,0,online,0
T708051,9,31.96,39.99,0.8,814,2,7.3,0,restaurant,0
T708052,5,9.16,37.5,0.24,1744,5,1.7,0,grocery,0
T708053,8,9.58,34.57,0.28,108,3,20.3,0,travel,0
T708054,10,25.81,50.23,0.51,1111,3,5.1,0,online,0
T708055,12,26.3,13.46,1.95,2298,3,8.9,0,online,0
T708056,3,7.84,16.97,0.46,523,2,2.4,1,grocery,0
T708057,18,232.73,41.23,5.64,2935,2,3.0,0,electronics,0
T708058,15,34.39,26.31,1.31,2208,4,6.5,0,restaurant,0
T708059,17,13.06,19.79,0.66,2242,0,6.7,0,grocery,0
T708060,11,26.48,31.25,0.85,2922,3,2.9,0,restaurant,0
T708061,17,50.52,26.6,1.9,1916,4,14.8,0,electronics,0
T708062,18,131.85,38.88,3.39,1570,3,0.1,0,online,1
T708063,2,161.21,14.23,11.33,988,4,11.9,0,restaurant,0
T708064,22,37.73,15.47,2.44,543,6,6.3,0,atm,0
T708065,12,5.38,41.29,0.13,2524,4,3.1,0,atm,0
T708066,3,34.19,10.1,3.39,709,3,4.9,0,restaurant,0
T708067,10,1.07,52.18,0.02,971,5,5.6,0,restaurant,0
T708068,11,25.44,18.78,1.35,1941,5,0.4,0,atm,0
T708069,15,16.6,12.61,1.32,1093,1,10.3,0,online,0
T708070,18,341.37,62.2,5.49,1093,0,3.8,0,restaurant,0
T708071,9,37.45,27.33,1.37,726,7,4.2,0,online,0
T708072,1,57.19,12.78,4.47,2646,2,6.8,0,online,0
T708073,19,10.98,18.53,0.59,262,5,17.3,0,grocery,0
T708074,19,43.6,37.05,1.18,2424,2,4.2,0,restaurant,0
T708075,18,46.67,19.45,2.4,449,5,4.3,0,electronics,0
T708076,12,17.8,42.67,0.42,633,0,10.9,0,restaurant,0
T708077,21,131.68,81.42,1.62,763,2,4.4,0,travel,0
