applicant_id,credit_score,annual_income,loan_amount,loan_term_months,employment_length_yrs,debt_to_income,num_prior_defaults,home_ownership,loan_purpose,interest_rate,default
A54749,683,58500.0,9100,24,3.5,0.348,0,RENT,small_business,10.45,0
A54750,728,44100.0,13400,48,3.0,0.526,0,RENT,home_improvement,10.33,0
A54751,739,43500.0,30600,36,2.3,0.352,0,MORTGAGE,debt_consolidation,6.17,0
A54752,615,45000.0,15700,48,1.1,0.532,0,RENT,credit_card,11.62,1
A54753,762,65200.0,17500,48,6.9,0.329,1,OWN,home_improvement,4.89,0
A54754,727,95900.0,32600,48,21.9,0.319,0,RENT,debt_consolidation,11.16,0
A54755,667,60300.0,35800,12,0.2,0.414,1,RENT,credit_card,10.75,1
A54756,557,107100.0,29600,60,,0.428,0,RENT,credit_card,13.15,0
A54757,698,74600.0,17400,12,3.0,0.499,0,RENT,debt_consolidation,9.28,1
A54758,668,70000.0,61400,36,2.7,0.504,0,RENT,home_improvement,10.73,0
A54759,821,41600.0,9800,36,1.9,0.315,0,RENT,major_purchase,4.0,0
A54760,567,88100.0,54800,36,2.5,0.526,0,MORTGAGE,credit_card,15.43,1
A54761,682,33100.0,7800,24,6.7,0.356,0,OWN,major_purchase,9.51,0
A54762,696,83500.0,42600,48,5.9,0.543,0,RENT,debt_consolidation,11.11,0
A54763,773,32300.0,9600,48,2.7,0.794,0,RENT,small_business,7.71,0
A54764,671,72100.0,27500,36,0.2,0.647,0,RENT,debt_consolidation,8.84,0
A54765,772,84800.0,71700,36,6.0,0.68,2,RENT,credit_card,9.88,1
A54766,654,45500.0,40200,60,4.5,0.319,0,RENT,debt_consolidation,13.37,1
A54767,675,44400.0,16300,60,0.4,0.181,0,MORTGAGE,debt_consolidation,8.84,0
A54768,826,96500.0,62800,48,2.7,0.82,0,MORTGAGE,small_business,5.52,0
A54769,553,33100.0,18900,48,3.2,0.411,0,MORTGAGE,home_improvement,12.87,1
A54770,645,64600.0,25300,36,5.4,0.727,0,RENT,medical,8.34,1
A54771,525,46600.0,18000,36,2.4,0.387,1,MORTGAGE,debt_consolidation,13.03,1
A54772,711,132300.0,94100,48,12.9,0.532,1,MORTGAGE,debt_consolidation,11.72,0
A54773,758,62600.0,13700,60,1.5,0.669,0,MORTGAGE,medical,4.32,0
A54774,774,48400.0,29200,36,2.6,0.324,0,MORTGAGE,credit_card,7.85,0
A54775,646,42000.0,8400,24,3.8,0.539,0,MORTGAGE,credit_card,10.61,0
A54776,588,67700.0,28900,36,4.8,0.568,2,MORTGAGE,debt_consolidation,11.12,0
A54777,648,89800.0,17600,48,13.1,0.459,0,RENT,credit_card,9.09,0
A54778,575,51900.0,40700,12,7.6,0.485,0,RENT,credit_card,12.71,0
A54779,648,64200.0,32600,48,2.0,0.454,2,RENT,credit_card,11.5,0
A54780,791,53400.0,10600,36,5.0,0.543,0,RENT,debt_consolidation,5.62,0
A54781,634,27600.0,13500,60,1.4,0.339,0,RENT,credit_card,9.94,1
A54782,661,34700.0,16200,60,1.7,0.276,1,RENT,credit_card,9.72,0
A54783,677,34100.0,25200,48,5.9,0.622,0,OWN,home_improvement,8.27,1
A54784,741,52500.0,11000,24,8.3,0.228,0,RENT,medical,9.44,0
A54785,660,61700.0,10400,48,6.8,0.361,0,MORTGAGE,home_improvement,8.14,0
A54786,712,61400.0,10700,60,1.2,0.326,0,OWN,major_purchase,8.64,0
A54787,690,25100.0,14000,12,6.4,0.542,1,RENT,debt_consolidation,7.72,0
A54788,684,38200.0,12500,60,12.1,0.532,0,MORTGAGE,debt_consolidation,10.54,0
A54789,795,63000.0,38400,48,8.0,0.651,1,MORTGAGE,debt_consolidation,10.4,0
A54790,794,40100.0,33200,24,1.3,0.472,0,MORTGAGE,debt_consolidation,6.97,0
A54791,645,48600.0,29200,36,2.3,0.507,0,RENT,credit_card,10.86,0
A54792,629,73800.0,26000,48,2.3,0.289,2,RENT,debt_consolidation,10.28,1
A54793,631,43000.0,11400,24,7.1,0.389,0,RENT,credit_card,9.75,0
A54794,559,75000.0,38400,24,4.2,0.643,0,MORTGAGE,credit_card,12.38,1
A54795,699,54900.0,30600,24,12.5,0.625,0,RENT,major_purchase,7.55,0
A54796,560,,26700,36,0.2,0.806,0,OWN,credit_card,12.02,0
A54797,676,68800.0,12900,48,3.3,0.582,0,MORTGAGE,debt_consolidation,8.44,0
A54798,676,65200.0,17200,36,0.6,0.239,1,OWN,credit_card,8.49,0
A54799,657,89000.0,52100,36,0.9,0.408,1,MORTGAGE,credit_card,10.12,1
A54800,639,59400.0,37900,36,12.4,0.536,0,RENT,debt_consolidation,7.21,0
A54801,702,60000.0,15900,12,2.4,0.281,0,RENT,small_business,10.22,0
A54802,681,73000.0,9400,36,1.1,0.26,1,RENT,small_business,9.13,1
A54803,716,48100.0,26300,48,,0.42,0,MORTGAGE,major_purchase,10.48,0
A54804,710,20600.0,8300,48,6.1,0.596,0,MORTGAGE,home_improvement,8.23,0
A54805,759,93100.0,76800,48,19.9,0.511,0,MORTGAGE,home_improvement,7.91,0
A54806,651,34400.0,9600,60,6.5,0.352,0,MORTGAGE,debt_consolidation,10.52,1
A54807,687,45000.0,36300,36,0.9,0.95,0,MORTGAGE,debt_consolidation,8.63,1
A54808,563,46300.0,13200,36,0.3,0.277,0,OWN,credit_card,11.46,1
A54809,736,46100.0,15000,12,5.8,0.493,0,RENT,small_business,9.0,0
A54810,628,51900.0,41800,48,0.6,0.377,0,RENT,home_improvement,12.65,1
A54811,668,65200.0,30700,60,0.8,0.433,1,MORTGAGE,debt_consolidation,10.21,0
A54812,682,87300.0,29800,60,3.8,0.507,0,OWN,small_business,11.12,0
A54813,850,35900.0,28400,36,15.9,0.768,0,OWN,medical,5.98,0
A54814,672,102900.0,22300,48,1.5,0.426,0,RENT,credit_card,10.14,1
A54815,695,80300.0,22300,36,3.2,0.759,0,MORTGAGE,medical,11.58,0
A54816,615,153500.0,110400,36,4.5,0.274,0,OWN,credit_card,13.2,0
A54817,692,63000.0,37100,48,2.8,0.447,0,RENT,debt_consolidation,6.07,0
A54818,631,80500.0,46000,36,,0.399,1,OWN,debt_consolidation,12.01,0
A54819,648,50500.0,36000,36,4.6,0.366,0,OWN,debt_consolidation,13.17,0
A54820,638,17000.0,12600,36,2.2,0.403,0,MORTGAGE,medical,12.34,0
A54821,611,107200.0,88100,60,3.6,0.506,0,RENT,debt_consolidation,9.08,1
A54822,731,43200.0,8500,36,0.4,0.177,0,RENT,major_purchase,9.89,0
A54823,785,35200.0,23000,48,6.3,0.6,1,MORTGAGE,debt_consolidation,9.07,0
A54824,525,72500.0,33600,36,2.8,0.355,0,RENT,debt_consolidation,13.38,1
A54825,725,31500.0,24200,36,1.9,0.711,0,RENT,major_purchase,7.6,0
A54826,635,50600.0,40100,24,2.6,0.34,0,RENT,debt_consolidation,8.17,1
A54827,699,37800.0,15700,36,5.3,0.75,0,MORTGAGE,major_purchase,9.69,0
A54828,672,26300.0,12700,60,1.0,0.278,0,MORTGAGE,debt_consolidation,10.56,1
A54829,737,87300.0,37300,36,0.7,0.385,0,MORTGAGE,debt_consolidation,7.47,0
A54830,719,85800.0,17800,24,6.2,0.329,0,MORTGAGE,medical,9.29,0
A54831,675,60300.0,34200,36,0.1,0.289,1,MORTGAGE,credit_card,9.42,0
A54832,698,27200.0,3400,48,14.7,0.17,0,MORTGAGE,debt_consolidation,7.63,0
A54833,763,56000.0,38300,24,0.6,0.77,0,RENT,small_business,6.78,0
A54834,733,53200.0,44200,36,0.2,0.43,0,MORTGAGE,debt_consolidation,8.9,0
A54835,712,67900.0,17800,36,4.1,0.3,0,RENT,major_purchase,8.15,0
A54836,569,153900.0,45700,60,0.5,0.306,1,OWN,debt_consolidation,11.84,1
A54837,692,56700.0,22800,24,1.5,0.45,1,RENT,major_purchase,8.65,0
A54838,666,42600.0,20200,48,11.6,0.219,1,MORTGAGE,debt_consolidation,6.91,0
A54839,733,33400.0,17500,24,0.3,0.288,1,MORTGAGE,debt_consolidation,6.7,0
A54840,663,67700.0,54800,36,2.1,0.66,0,MORTGAGE,major_purchase,8.95,1
A54841,661,71200.0,51800,60,0.4,0.687,0,RENT,credit_card,11.1,1
A54842,567,67600.0,43900,48,7.8,0.442,2,OWN,debt_consolidation,12.06,1
A54843,773,103400.0,27900,36,0.1,0.584,0,RENT,debt_consolidation,8.03,0
A54844,666,33800.0,6500,60,2.2,0.185,0,MORTGAGE,major_purchase,10.36,0
A54845,666,67000.0,25800,24,4.0,0.147,0,MORTGAGE,medical,12.73,0
A54846,659,60700.0,25300,48,4.4,0.241,0,RENT,debt_consolidation,10.96,0
A54847,698,26800.0,7100,24,4.1,0.497,0,OWN,credit_card,7.07,0
A54848,668,64500.0,44100,36,4.0,0.532,1,RENT,medical,9.44,1
A54849,684,105500.0,85300,36,4.3,0.723,0,MORTGAGE,medical,10.89,0
A54850,726,100700.0,73900,60,3.0,0.511,0,MORTGAGE,debt_consolidation,8.99,0
A54851,598,54700.0,17600,36,10.1,0.471,1,RENT,credit_card,15.98,0
A54852,728,100600.0,55000,36,13.4,0.437,0,OWN,debt_consolidation,9.09,0
A54853,666,80700.0,19100,12,1.5,0.67,0,RENT,debt_consolidation,10.97,1
A54854,607,49500.0,10900,12,1.8,0.512,0,MORTGAGE,home_improvement,6.3,0
A54855,700,31700.0,17800,36,1.1,0.335,0,MORTGAGE,credit_card,9.68,0
A54856,603,17200.0,6800,36,2.0,0.423,1,MORTGAGE,home_improvement,14.01,1
A54857,616,54100.0,15100,36,10.8,0.426,0,MORTGAGE,debt_consolidation,11.24,0
A54858,736,45900.0,26300,60,5.5,0.543,0,RENT,major_purchase,8.27,0
A54859,771,109000.0,40700,48,4.2,0.219,0,OWN,debt_consolidation,7.78,0
A54860,638,111900.0,26600,24,0.7,0.428,1,RENT,small_business,9.22,0
A54861,657,34200.0,7400,12,4.6,0.138,0,MORTGAGE,credit_card,9.43,0
A54862,703,32300.0,19300,24,0.8,0.353,0,RENT,major_purchase,7.94,0
A54863,658,137700.0,75900,60,13.6,0.73,0,OWN,debt_consolidation,9.95,1
A54864,717,48500.0,36700,36,3.8,0.838,0,OWN,debt_consolidation,7.97,0
A54865,640,51000.0,10000,24,8.9,0.307,0,MORTGAGE,credit_card,7.86,0
A54866,636,48100.0,12100,36,0.2,0.307,0,OWN,debt_consolidation,9.2,1
A54867,648,30000.0,22600,48,5.6,0.485,0,OWN,credit_card,11.63,1
A54868,785,71800.0,27300,60,11.5,0.384,0,RENT,major_purchase,9.17,0
A54869,710,69700.0,60300,48,0.1,0.53,0,RENT,small_business,8.31,1
A54870,719,25500.0,9300,48,9.1,0.403,0,RENT,credit_card,8.75,0
A54871,808,84000.0,22100,60,7.6,0.338,0,RENT,debt_consolidation,6.53,0
A54872,626,45400.0,10300,36,10.1,0.451,1,MORTGAGE,small_business,11.64,0
A54873,728,29800.0,15900,36,0.3,0.248,0,OWN,credit_card,8.55,0
A54874,715,92900.0,12100,48,2.3,0.47,1,RENT,debt_consolidation,7.42,0
A54875,492,59800.0,36900,48,3.0,0.394,0,RENT,credit_card,14.31,1
A54876,767,40900.0,6500,24,7.4,0.17,0,MORTGAGE,credit_card,6.87,0
A54877,585,75400.0,64200,48,6.2,0.689,0,MORTGAGE,major_purchase,11.28,1
A54878,656,68400.0,11700,36,1.3,0.142,0,MORTGAGE,debt_consolidation,9.86,0
A54879,591,33000.0,29400,24,2.0,0.787,0,MORTGAGE,major_purchase,10.5,1
A54880,726,29900.0,24500,24,9.5,0.508,0,RENT,debt_consolidation,8.22,0
A54881,731,45700.0,26000,24,1.5,0.635,0,RENT,debt_consolidation,8.33,0
A54882,700,109700.0,31300,12,8.4,0.255,0,OWN,medical,6.8,1
A54883,610,75600.0,47300,36,5.0,0.311,0,RENT,major_purchase,12.95,1
A54884,632,110900.0,84600,48,1.8,0.43,0,RENT,home_improvement,12.07,1
A54885,704,85300.0,37900,24,1.1,0.584,0,MORTGAGE,debt_consolidation,9.5,0
A54886,683,57900.0,23700,36,2.8,0.549,0,OWN,credit_card,9.2,0
A54887,705,52700.0,37400,48,2.5,0.532,0,MORTGAGE,major_purchase,10.13,0
A54888,652,36600.0,22900,24,2.3,0.648,0,MORTGAGE,home_improvement,11.96,0
A54889,683,111000.0,87300,12,0.8,0.536,0,MORTGAGE,credit_card,7.95,0
A54890,641,76200.0,47500,36,13.8,0.289,0,RENT,home_improvement,11.66,0
A54891,623,52200.0,38000,12,2.3,0.544,1,RENT,medical,10.59,1
A54892,698,158600.0,39700,48,3.3,0.542,1,RENT,debt_consolidation,10.24,0
A54893,636,34100.0,24400,12,5.3,0.372,1,RENT,debt_consolidation,9.72,1
A54894,799,29800.0,26600,12,4.3,0.39,0,RENT,home_improvement,6.51,0
A54895,713,75200.0,59400,36,19.3,0.455,0,MORTGAGE,debt_consolidation,9.14,0
A54896,543,51300.0,46000,48,11.0,0.437,0,RENT,debt_consolidation,13.63,1
A54897,690,39700.0,35700,24,4.1,0.637,0,MORTGAGE,major_purchase,8.59,0
A54898,726,41600.0,18100,48,1.5,0.289,1,MORTGAGE,debt_consolidation,8.78,0
A54899,799,71900.0,10200,36,3.3,0.49,0,MORTGAGE,major_purchase,9.31,0
A54900,651,62600.0,35000,12,,0.697,0,RENT,major_purchase,9.71,0
A54901,730,31800.0,6300,48,0.8,0.433,2,RENT,small_business,8.55,0
A54902,674,81400.0,19400,36,3.3,0.663,1,RENT,home_improvement,9.46,0
A54903,580,32000.0,13200,12,5.4,0.547,1,RENT,debt_consolidation,12.57,0
A54904,560,87700.0,34400,12,1.7,0.776,1,MORTGAGE,credit_card,11.03,0
A54905,655,15000.0,4900,24,2.5,0.23,0,MORTGAGE,home_improvement,14.12,0
A54906,731,41900.0,37500,36,13.8,0.394,0,RENT,medical,7.24,0
A54907,720,99300.0,10100,48,12.9,0.351,0,MORTGAGE,debt_consolidation,4.57,0
A54908,738,92500.0,26400,36,9.2,0.242,0,OWN,debt_consolidation,5.55,0
A54909,658,65100.0,44600,24,4.2,0.539,0,RENT,debt_consolidation,9.77,0
A54910,547,169500.0,77000,36,0.4,0.7,2,RENT,debt_consolidation,12.8,1
A54911,701,72900.0,45800,48,7.3,0.571,2,RENT,debt_consolidation,9.45,0
A54912,509,53300.0,30200,36,0.0,0.586,0,MORTGAGE,credit_card,11.69,1
A54913,721,70800.0,37700,36,,0.235,0,OWN,debt_consolidation,10.29,0
A54914,793,49300.0,15800,48,14.3,0.185,0,MORTGAGE,home_improvement,6.13,0
A54915,717,71000.0,42700,48,2.7,0.656,1,MORTGAGE,medical,8.12,0
A54916,625,15000.0,2600,24,1.9,0.243,1,OWN,debt_consolidation,11.04,0
A54917,683,30100.0,13400,12,0.4,0.547,0,MORTGAGE,home_improvement,10.84,0
A54918,693,85100.0,32400,36,0.6,0.238,0,MORTGAGE,home_improvement,10.85,0
A54919,699,75700.0,58500,36,11.2,0.615,0,RENT,small_business,9.13,0
A54920,707,54000.0,37200,24,2.5,0.399,0,RENT,medical,6.91,0
A54921,691,105100.0,20400,24,4.1,0.238,0,RENT,credit_card,11.91,0
A54922,712,82600.0,61300,60,10.5,0.491,3,RENT,credit_card,8.23,0
A54923,685,54100.0,20000,12,9.6,0.239,0,RENT,small_business,9.82,0
A54924,589,73200.0,46900,48,8.7,0.621,1,RENT,medical,10.75,1
A54925,586,126800.0,54600,36,5.3,0.36,0,RENT,debt_consolidation,14.22,1
A54926,712,58800.0,42500,60,10.4,0.95,0,RENT,credit_card,9.11,0
A54927,762,64500.0,22400,60,5.1,0.398,0,RENT,major_purchase,8.04,1
A54928,610,34000.0,4400,48,,0.517,0,OWN,debt_consolidation,12.18,0
A54929,662,102300.0,67600,36,9.9,0.257,0,MORTGAGE,credit_card,12.98,0
A54930,601,56900.0,9900,48,13.1,0.336,0,RENT,home_improvement,11.67,0
A54931,711,67600.0,16400,36,4.8,0.778,3,MORTGAGE,medical,8.74,1
A54932,656,104500.0,28500,36,0.5,0.367,0,OWN,major_purchase,12.49,0
A54933,586,27400.0,22600,36,8.4,0.67,0,RENT,debt_consolidation,12.46,1
A54934,686,31300.0,18900,36,12.4,0.638,0,OWN,debt_consolidation,11.08,0
A54935,651,50200.0,19700,36,0.4,0.374,1,RENT,debt_consolidation,8.72,0
A54936,668,50000.0,41600,36,0.7,0.657,2,MORTGAGE,debt_consolidation,12.9,1
A54937,716,49500.0,41100,24,1.0,0.296,2,MORTGAGE,medical,6.75,1
A54938,669,,28800,24,0.3,0.433,0,MORTGAGE,debt_consolidation,9.96,0
A54939,683,61400.0,45700,36,0.0,0.375,1,MORTGAGE,small_business,9.97,1
A54940,545,34900.0,26800,60,0.3,0.909,0,OWN,credit_card,12.71,0
A54941,795,122000.0,54700,24,8.2,0.399,0,OWN,major_purchase,9.22,0
A54942,750,33300.0,15500,48,9.0,0.461,0,MORTGAGE,home_improvement,8.64,0
A54943,745,82100.0,69500,12,12.8,0.698,1,RENT,major_purchase,8.84,0
A54944,674,56300.0,19500,24,9.0,0.176,0,RENT,debt_consolidation,9.54,0
A54945,490,32100.0,16400,36,10.5,0.665,0,RENT,home_improvement,11.54,1
A54946,754,132900.0,51800,36,0.2,0.358,0,RENT,debt_consolidation,9.0,0
A54947,707,71900.0,29600,60,6.0,0.472,0,OWN,credit_card,9.94,0
A54948,769,19200.0,13300,60,0.2,0.385,0,RENT,major_purchase,6.94,0
A54949,675,17200.0,1900,36,1.1,0.145,0,MORTGAGE,small_business,8.45,0
A54950,729,50600.0,29400,60,6.8,0.416,1,MORTGAGE,small_business,8.02,0
A54951,723,90900.0,32400,12,0.5,0.379,0,MORTGAGE,major_purchase,13.74,0
A54952,674,36300.0,24400,36,4.1,0.48,1,RENT,major_purchase,8.34,0
A54953,725,66300.0,28100,36,14.5,0.663,1,RENT,major_purchase,7.8,0
A54954,730,76000.0,9900,36,4.9,0.232,0,MORTGAGE,medical,10.25,0
A54955,735,69500.0,46200,36,5.6,0.27,1,OWN,home_improvement,7.0,0
A54956,542,43900.0,32500,60,4.0,0.831,0,RENT,credit_card,11.46,1
A54957,660,26100.0,10300,60,4.8,0.286,0,MORTGAGE,debt_consolidation,12.35,0
A54958,677,51200.0,37300,60,11.2,0.422,2,OWN,debt_consolidation,11.55,1
A54959,694,53400.0,12600,48,3.2,0.505,1,RENT,home_improvement,11.14,0
A54960,767,42500.0,9400,60,,0.629,0,RENT,major_purchase,10.13,0
A54961,539,52100.0,22800,36,11.1,0.212,1,MORTGAGE,credit_card,12.61,1
A54962,686,38900.0,32900,36,5.4,0.561,0,RENT,home_improvement,7.55,1
A54963,654,34100.0,4600,24,7.6,0.531,1,MORTGAGE,debt_consolidation,8.95,0
A54964,688,117700.0,89800,12,2.4,0.554,2,RENT,debt_consolidation,9.19,1
A54965,713,94400.0,54300,36,7.0,0.228,0,RENT,debt_consolidation,9.81,0
A54966,749,48300.0,11800,36,16.9,0.512,0,OWN,debt_consolidation,10.14,0
A54967,735,56200.0,36000,36,3.2,0.611,1,RENT,small_business,8.6,0
A54968,540,74300.0,32500,36,3.6,0.195,1,RENT,debt_consolidation,11.77,1
A54969,676,49300.0,15700,48,0.6,0.22,0,OWN,debt_consolidation,11.25,0
A54970,681,36100.0,4600,36,1.9,0.183,0,RENT,credit_card,10.51,0
A54971,661,85400.0,22400,36,2.9,0.199,0,MORTGAGE,major_purchase,10.83,0
A54972,649,23200.0,10000,24,1.1,0.2,0,MORTGAGE,debt_consolidation,11.67,0
A54973,746,34300.0,23900,24,22.6,0.766,0,MORTGAGE,credit_card,10.22,0
A54974,583,139600.0,100700,12,0.5,0.282,1,OWN,debt_consolidation,12.97,0
A54975,719,23200.0,16500,24,2.9,0.383,0,RENT,home_improvement,10.49,0
A54976,668,28700.0,23200,60,1.4,0.763,1,MORTGAGE,credit_card,11.31,1
A54977,647,91500.0,10200,24,5.3,0.153,0,MORTGAGE,major_purchase,10.13,0
A54978,509,58400.0,21800,24,2.4,0.305,0,MORTGAGE,debt_consolidation,15.35,1
A54979,690,64800.0,32900,48,15.7,0.201,0,MORTGAGE,credit_card,9.49,0
A54980,685,46400.0,40100,48,11.4,0.392,1,OWN,major_purchase,6.52,1
A54981,785,59700.0,34100,36,1.1,0.381,0,MORTGAGE,credit_card,8.08,0
A54982,758,114100.0,40100,48,10.1,0.139,0,MORTGAGE,medical,7.46,0
A54983,650,59800.0,33400,36,0.7,0.495,1,MORTGAGE,small_business,8.77,0
A54984,732,79900.0,37400,24,0.3,0.194,1,RENT,debt_consolidation,8.01,0
A54985,826,28000.0,8200,24,12.3,0.225,1,OWN,home_improvement,4.82,0
A54986,507,75200.0,16300,36,5.7,0.165,0,MORTGAGE,small_business,12.96,1
A54987,671,71800.0,42400,48,0.4,0.469,0,RENT,debt_consolidation,11.55,0
A54988,701,84500.0,59000,60,15.2,0.394,0,MORTGAGE,medical,10.48,0
A54989,791,80600.0,62300,60,0.6,0.446,0,MORTGAGE,debt_consolidation,9.66,0
A54990,646,46800.0,16800,48,4.8,0.685,0,RENT,major_purchase,13.4,1
A54991,664,122400.0,83000,48,2.7,0.64,0,RENT,credit_card,8.76,1
A54992,637,36000.0,28400,36,1.8,0.348,0,MORTGAGE,medical,10.8,0
A54993,725,63300.0,17800,36,2.4,0.179,0,MORTGAGE,small_business,6.59,0
A54994,768,20600.0,13900,24,6.5,0.684,0,OWN,major_purchase,7.67,0
A54995,658,21300.0,18200,60,1.2,0.583,0,MORTGAGE,medical,8.2,1
A54996,668,34900.0,30900,60,3.4,0.573,0,MORTGAGE,home_improvement,8.4,1
A54997,717,27400.0,23000,60,1.6,0.521,1,RENT,debt_consolidation,7.34,0
A54998,611,56300.0,9600,36,5.9,0.311,0,MORTGAGE,debt_consolidation,8.61,0
A54999,610,61500.0,32900,24,1.2,0.623,0,RENT,credit_card,11.71,0
A55000,602,34600.0,20100,60,5.5,0.637,0,OWN,small_business,13.13,0
A55001,806,28000.0,8800,60,1.9,0.46,0,RENT,debt_consolidation,6.51,0
A55002,688,30400.0,12700,48,0.8,0.597,0,RENT,debt_consolidation,8.13,0
A55003,726,61500.0,17400,36,1.7,0.377,0,MORTGAGE,small_business,9.03,0
A55004,764,27800.0,3100,36,,0.51,0,RENT,major_purchase,9.54,0
A55005,663,16900.0,12500,24,1.6,0.31,0,MORTGAGE,debt_consolidation,9.29,0
A55006,694,38800.0,25400,36,5.5,0.418,0,RENT,credit_card,7.06,0
A55007,671,33700.0,9200,24,13.1,0.449,0,RENT,debt_consolidation,10.22,1
A55008,575,31100.0,26100,12,12.9,0.422,0,MORTGAGE,debt_consolidation,13.13,0
A55009,699,51300.0,42700,12,11.7,0.915,2,MORTGAGE,home_improvement,7.99,1
A55010,647,24500.0,20400,12,5.1,0.508,0,RENT,debt_consolidation,12.32,1
A55011,665,21900.0,3300,24,,0.26,0,MORTGAGE,debt_consolidation,10.19,0
A55012,776,87500.0,23800,24,8.4,0.456,0,RENT,credit_card,9.88,0
A55013,640,26200.0,11300,24,1.7,0.199,1,MORTGAGE,major_purchase,10.88,0
A55014,848,42300.0,10900,60,7.7,0.458,1,MORTGAGE,debt_consolidation,4.13,0
A55015,745,78500.0,65300,36,3.4,0.582,0,MORTGAGE,debt_consolidation,6.66,0
A55016,742,205100.0,81100,60,3.5,0.319,1,RENT,debt_consolidation,8.18,0
A55017,766,64900.0,45400,36,4.7,0.393,0,MORTGAGE,home_improvement,8.37,0
A55018,572,57200.0,29200,36,5.6,0.58,0,OWN,debt_consolidation,12.82,1
A55019,650,81800.0,45100,60,4.1,0.636,0,MORTGAGE,debt_consolidation,10.8,0
A55020,672,66700.0,49800,24,7.9,0.424,0,MORTGAGE,debt_consolidation,10.5,0
A55021,630,21100.0,14500,36,3.2,0.286,1,OWN,debt_consolidation,8.65,1
A55022,606,76400.0,24900,36,4.0,0.389,1,MORTGAGE,debt_consolidation,10.62,0
A55023,646,43400.0,31300,48,,0.516,1,OWN,home_improvement,10.98,0
A55024,746,79900.0,28300,36,3.2,0.196,1,MORTGAGE,small_business,9.09,0
A55025,734,49200.0,36300,24,4.6,0.43,0,MORTGAGE,small_business,8.26,0
A55026,694,50000.0,6200,12,10.2,0.419,0,MORTGAGE,debt_consolidation,9.67,0
A55027,696,38700.0,16800,36,1.4,0.454,0,MORTGAGE,credit_card,8.27,0
A55028,738,93000.0,39500,36,6.0,0.594,0,MORTGAGE,medical,9.76,0
A55029,623,118700.0,45100,60,6.9,0.399,0,MORTGAGE,credit_card,10.35,1
A55030,690,37900.0,5600,48,4.9,0.439,0,RENT,credit_card,7.88,0
A55031,699,174000.0,17500,60,2.2,0.313,0,RENT,home_improvement,10.58,0
A55032,786,22500.0,9800,60,8.0,0.549,1,MORTGAGE,medical,6.01,0
A55033,716,66000.0,22500,12,1.9,0.592,0,RENT,debt_consolidation,9.67,0
A55034,758,95600.0,32600,36,16.8,0.412,1,RENT,major_purchase,7.89,0
A55035,816,77600.0,14000,48,2.3,0.309,1,RENT,credit_card,4.53,0
A55036,641,61600.0,11100,36,0.6,0.389,0,MORTGAGE,medical,10.67,0
A55037,708,47100.0,32700,60,0.3,0.55,2,MORTGAGE,debt_consolidation,8.59,0
A55038,798,41900.0,29500,60,0.2,0.805,0,RENT,home_improvement,7.38,0
A55039,541,99600.0,55400,24,3.7,0.37,0,MORTGAGE,debt_consolidation,13.06,0
A55040,642,84100.0,35900,60,3.6,0.662,0,OWN,medical,9.19,0
A55041,835,74100.0,8700,36,16.2,0.267,0,RENT,credit_card,6.62,0
A55042,833,75800.0,29500,12,0.8,0.542,1,MORTGAGE,credit_card,8.97,0
A55043,674,15000.0,10800,48,0.4,0.401,1,RENT,small_business,9.44,1
A55044,761,64600.0,19500,48,15.6,0.23,1,RENT,debt_consolidation,8.74,0
A55045,653,39100.0,21900,36,0.6,0.536,0,RENT,medical,11.39,0
A55046,589,79300.0,65500,48,2.2,0.458,0,RENT,debt_consolidation,12.02,1
A55047,679,61000.0,46400,60,5.7,0.36,1,RENT,credit_card,10.0,0
A55048,688,82800.0,61300,36,2.1,0.552,0,OWN,credit_card,7.85,1
A55049,737,111900.0,26100,36,6.5,0.254,0,OWN,home_improvement,8.29,0
A55050,677,28500.0,12900,24,20.8,0.482,0,MORTGAGE,small_business,10.64,0
A55051,780,37700.0,26400,48,13.1,0.407,0,MORTGAGE,medical,5.62,0
A55052,615,60700.0,12100,36,7.0,0.411,0,RENT,medical,11.96,0
A55053,632,59100.0,29600,12,7.0,0.45,0,RENT,credit_card,10.84,1
A55054,699,77300.0,61300,36,1.6,0.712,1,RENT,credit_card,8.78,0
A55055,657,25700.0,12300,36,17.1,0.261,0,OWN,debt_consolidation,11.49,0
A55056,651,25600.0,8700,48,1.7,0.248,0,RENT,medical,9.31,1
A55057,828,135100.0,70900,48,11.0,0.504,0,RENT,debt_consolidation,6.52,0
A55058,616,56700.0,26400,12,14.7,0.256,1,MORTGAGE,home_improvement,11.35,1
A55059,732,91000.0,17600,48,0.9,0.268,0,RENT,medical,6.02,0
A55060,666,37000.0,26700,24,5.6,0.458,1,MORTGAGE,debt_consolidation,10.25,1
A55061,622,90400.0,59100,60,2.7,0.661,0,RENT,small_business,13.19,0
A55062,616,54700.0,33900,24,0.4,0.491,1,RENT,credit_card,10.68,1
A55063,717,100400.0,70100,48,6.2,0.54,1,MORTGAGE,debt_consolidation,8.47,0
A55064,668,74300.0,10300,60,8.1,0.446,1,MORTGAGE,home_improvement,10.48,0
A55065,775,54000.0,38600,36,2.3,0.442,0,RENT,major_purchase,6.04,0
A55066,696,36600.0,5000,36,1.8,0.56,0,MORTGAGE,debt_consolidation,11.05,0
A55067,515,64300.0,40200,48,7.6,0.533,0,RENT,debt_consolidation,11.37,1
